pid,text,entropy,candidates
10523,"marina deco wood ornament this is really great piece , and it will be much realistic after 1 month in he water , i loved it .",24.049816,53: novelty_gag_toys | 21: baby_toddler_toys | 13: arts_crafts | 111: sports_outdoor_play | 3: toys_games | 128: feeding | 34: stuffed_animals_plush | 204: easels | 15: action_toy_figures | 120: hobbies
7190,"pet tornado it is not this colorful it is just plain water and once you shake it , it does make a terrific tornado but it is not engaging enough . and if you do n't turn it right , it just makes bubbles .",17.995344,21: baby_toddler_toys | 296: fish_aquatic_pets | 265: candy_chocolate | 111: sports_outdoor_play | 53: novelty_gag_toys | 187: stuffed_animals_toys | 3: toys_games | 311: small_animals | 337: birds | 145: bathing_skin_care
8202,"disney princess porcelain tea set 12 pcs bought this for my goddaughter as a christmas gift , and she absolutely loved it it was one of her listed items .",17.993778,208: gourmet_gifts | 265: candy_chocolate | 8: beverages | 0: grocery_gourmet_food | 128: feeding | 53: novelty_gag_toys | 206: tea | 369: tea_gifts | 376: fudge | 349: hard_candies
11159,"animal essentials plant enzymes probiotics , 300 grams i gave this to my two mixed breed dogs and two cats . it made one of my cats throw up every day i gave it to her and one of my dogs threw up after every meal i gave it to her as well . my other dog did not physically get sick ( that i saw ) but he was coughing and hacking a lot which is very unlike him . i contacted amazon and i 'm returning for a refund .",17.991507,170: cats | 199: dogs | 426: bunny_rabbit_central | 169: pet_supplies | 296: fish_aquatic_pets | 337: birds | 311: small_animals | 271: snack_food | 26: nutrition_wellness | 216: pantry_staples
4661,doggles ils small chrome frame and smoke lens i received the doggles right away . this is perfect for my dog because he has eye problems and loves the boat and jet ski . i do wish the lense was a lot darker . it looks like it is dark but not as dark as i think it should be .,17.990963,199: dogs | 60: tools_accessories | 170: cats | 111: sports_outdoor_play | 24: personal_care | 11: makeup | 53: novelty_gag_toys | 17: dolls_accessories | 51: dress_up_pretend_play | 169: pet_supplies
2417,"hai convertable ceramic flat iron ii was sent so quickly , but i used to have the same product a few years ago , i do n't know company itself changed the material or this order . it was just cheaper material !",17.99095,60: tools_accessories | 265: candy_chocolate | 31: household_supplies | 64: hair_care | 54: bath_body | 145: bathing_skin_care | 10: beauty | 11: makeup | 8: beverages | 13: arts_crafts
8234,the official bullsh t button ( bs button ) i bought these as gifts . the people loved them and their friends . people wanted to know where i got them . yes i would recommend it .,17.990738,128: feeding | 220: fragrance | 145: bathing_skin_care | 53: novelty_gag_toys | 13: arts_crafts | 221: women_s | 105: sexual_wellness | 31: household_supplies | 40: baby_products | 111: sports_outdoor_play
3225,big mama undies we gave this to a family member as a gag gift and had a lot of fun . we packed it in a victoria 's secret box and lol,17.989857,220: fragrance | 105: sexual_wellness | 221: women_s | 145: bathing_skin_care | 40: baby_products | 128: feeding | 326: sensual_delights | 10: beauty | 160: strollers | 17: dolls_accessories
647,"procter gamble 00632 dawn power dissolver this stuff is amazing . used it on a stainless gas range top to clean up 11 years worth of burn residue , and it looks like new again . later used in on a stainless cuisinart pan that had been stained from burnt bread crumbs and now the pan is clean . next time i 'll order a case of the product . update i am overwhelmed at how effective this product is at removing baked on build up that in some cases is many years old . all i can hope is that no one learns in the future that exposure to this stuff is life threatening , cause i plan on using it regularly for a very long time .",17.989273,296: fish_aquatic_pets | 8: beverages | 265: candy_chocolate | 31: household_supplies | 0: grocery_gourmet_food | 216: pantry_staples | 420: cleaners | 271: snack_food | 313: dairy_eggs | 218: cooking_baking_supplies
6294,"mlb series 10 figure be aware that there are two versions of this mlb series 10 figure of rafael palmeiro , who just finished third in the home run hitting contest at the all star game tonight . one shows the future hall of famer in the white jersey of the texas rangers while this updated 6 quot figure has him wearing the black home jersey top of the baltimore orioles , the team he signed with as a free agent for the 2004 season . last year palmeiro made headlines both on and off the field . on the field last year , his 18th season in the majors , he had 38 home runs including his 500th , the 19th player to reach that mark . as of today palmeiro has 539 home runs , which makes him 11th on the all time list ( mike schmidt is waiting at 548 in the 10th spot ) , and 3rd among active players behind bobby bonds and sammy sosa , but still ahead of ken griffey , jr . ( for now ) . palmeiro also made news off the field when he appeared in a series of ads and commercials for viagra as part of a campaign to market the drug to a younger and supposedly virile audience . the player got major props , not just because he was an active major league baseball player following in the footsteps of former senator bob dole to endorse the product , but because he was also a latino ( born in cuba ) talking about a topic that would be considered taboo in a culture whose men pride themselves on machismo . so 2003 was a pretty good year for palmeiro . i have tried to confirm my suspicion that this 6 quot mcfarlane toys figure is based on palmeiro 's run around the bases after hitting his 500th home run last year ( a two out blast off the indians' dave elder on may 11th ) , but aside from confirming that this took place at texas with palmeiro wearing the rangers white jersey i have not been able to do this . but it makes sense palmeiro would not show this sort of emotion while rounding the bases because he is too much of a professional , so i stand by my hunch . so while this orioles version of this figure is correct in terms of the team that palmiero is currently playing , but for fans who do not care what team he is playing with and what to remember he became a member of the 500 home run club , you would want the rangers figure . of course , if you get both of them then you will certainly have yourself covered in terms of having the one that will match up with his hall of fame plaque .",17.988838,53: novelty_gag_toys | 3: toys_games | 111: sports_outdoor_play | 4: games | 15: action_toy_figures | 128: feeding | 105: sexual_wellness | 17: dolls_accessories | 21: baby_toddler_toys | 16: figures
7335,"vetri science fast balance g.i. , 60cc calibrated tube all the dogs take it willingly and their loose stools firm up after only 1 or 2 doses . one hint",17.983015,296: fish_aquatic_pets | 199: dogs | 170: cats | 38: health_care | 135: safety | 169: pet_supplies | 426: bunny_rabbit_central | 128: feeding | 131: diapering | 8: beverages
8983,"lionel polar express train set g gauge we love this train ! ! ! hours of fun for kids , and daddy . we will have it for years . recommend highly to all .",17.981617,147: vehicles_remote_control | 21: baby_toddler_toys | 3: toys_games | 148: play_vehicles | 53: novelty_gag_toys | 41: gear | 120: hobbies | 160: strollers | 33: push_pull_toys | 15: action_toy_figures
10814,flamingo bobby pins black 1 lb . ( sorry of my english ) i like those pins . i bought them because of good comments by previous customers . i think they are amazing pins and this is what i was looking for . it has nice ridges and does not fall out if i use right . thanks to this person for sending me those bobby pins .,17.97783,60: tools_accessories | 111: sports_outdoor_play | 13: arts_crafts | 199: dogs | 21: baby_toddler_toys | 53: novelty_gag_toys | 17: dolls_accessories | 11: makeup | 51: dress_up_pretend_play | 10: beauty
